payment_id,policy_id,customer_id,payment_date,amount,payment_method,payment_status
11932,POL016547,11932,2024-02-29,36638,others,declined
11933,POL057374,11933,2024-11-05,43393,card,success
11934,POL044748,11934,2024-09-08,38882,paypal,success
11935,POL048320,11935,2024-10-27,67,paypal,declined
11936,POL033869,11936,2024-03-11,54777,others,declined
11937,POL031354,11937,2024-06-11,85582,paypal,in progress
11938,POL052097,11938,2024-07-25,52521,paypal,success
11939,POL036409,11939,2024-02-19,71980,others,success
11940,POL017970,11940,2024-06-04,67251,card,declined
11941,POL026485,11941,2024-05-01,40127,others,declined
11942,POL008918,11942,2024-07-03,28216,paypal,in progress
11943,POL047634,11943,2024-06-24,44611,others,declined
11944,POL009086,11944,2024-11-30,5603,paypal,success
11945,POL052269,11945,2024-09-03,32052,card,success
11946,POL027864,11946,2024-07-26,90661,card,success
11947,POL012511,11947,2024-09-16,61778,card,in progress
11948,POL057662,11948,2024-03-06,57722,card,in progress
11949,POL050495,11949,2024-11-02,7730,card,in progress
11950,POL008562,11950,2024-04-10,78422,others,declined
11951,POL040164,11951,2024-10-22,71224,paypal,in progress
11952,POL048071,11952,2024-10-08,28170,paypal,success
11953,POL034270,11953,2024-11-30,48793,card,in progress
11954,POL037267,11954,2024-05-10,3320,others,declined
11955,POL048871,11955,2024-02-03,25383,others,in progress
11956,POL057707,11956,2024-01-25,82505,others,success
11957,POL049000,11957,2024-11-01,80356,card,declined
11958,POL020695,11958,2024-11-04,24308,paypal,declined
11959,POL007249,11959,2024-10-17,4046,paypal,declined
11960,POL040284,11960,2024-09-12,76947,paypal,declined
11961,POL054035,11961,2024-10-08,40499,paypal,declined
11962,POL034256,11962,2024-02-03,18574,card,success
11963,POL054093,11963,2024-08-09,96240,card,declined
11964,POL044227,11964,2024-01-23,17937,paypal,declined
11965,POL034523,11965,2024-01-03,59016,card,declined
11966,POL035030,11966,2024-06-04,79189,paypal,in progress
11967,POL049482,11967,2024-05-17,12391,paypal,declined
11968,POL027517,11968,2024-08-23,73619,card,declined
11969,POL007638,11969,2024-06-11,11968,paypal,success
11970,POL025115,11970,2024-08-24,64038,paypal,in progress
11971,POL046123,11971,2024-09-20,73129,card,success
11972,POL032099,11972,2024-02-06,95867,card,in progress
11973,POL010505,11973,2024-09-18,47217,paypal,success
11974,POL033640,11974,2024-03-01,75856,paypal,success
11975,POL032164,11975,2024-03-18,72746,paypal,declined
11976,POL045205,11976,2024-08-21,88105,others,in progress
11977,POL022223,11977,2024-10-22,13120,others,success
11978,POL034099,11978,2024-03-12,2820,card,in progress
11979,POL037266,11979,2024-11-13,59241,card,in progress
11980,POL034833,11980,2024-01-23,73492,paypal,declined
11981,POL048024,11981,2024-10-27,40099,card,success
11982,POL029463,11982,2024-10-29,29421,paypal,in progress
11983,POL048252,11983,2024-03-30,12942,card,declined
11984,POL026365,11984,2024-05-30,98862,card,success
11985,POL037331,11985,2024-06-23,96311,paypal,success
11986,POL039658,11986,2024-09-17,79897,paypal,in progress
11987,POL034143,11987,2024-01-11,61542,others,declined
11988,POL048292,11988,2024-08-27,19725,paypal,success
11989,POL025231,11989,2024-08-25,53008,others,in progress
11990,POL013174,11990,2024-03-21,50798,paypal,declined
11991,POL007294,11991,2024-03-05,22403,others,in progress
11992,POL003724,11992,2024-04-27,77230,others,success
11993,POL029481,11993,2024-12-01,41155,card,in progress
11994,POL037503,11994,2024-07-27,19563,card,declined
11995,POL016263,11995,2024-03-27,68255,others,success
11996,POL008489,11996,2024-07-15,84568,paypal,in progress
11997,POL022593,11997,2024-07-20,2879,paypal,success
11998,POL045218,11998,2024-08-20,82376,others,success
11999,POL014835,11999,2024-10-04,78328,paypal,in progress
12000,POL004656,12000,2024-11-02,78809,paypal,in progress
12001,POL029960,12001,2024-03-13,17407,paypal,in progress
12002,POL020030,12002,2024-07-31,78712,paypal,declined
12003,POL036200,12003,2024-08-03,58365,others,success
12004,POL006616,12004,2024-08-06,82863,card,success
12005,POL015513,12005,2024-02-16,28081,card,in progress
12006,POL040925,12006,2024-05-16,3864,paypal,success
12007,POL019183,12007,2024-04-21,40900,card,success
12008,POL012921,12008,2024-09-12,96862,others,declined
12009,POL032338,12009,2024-07-02,59683,paypal,success
12010,POL037122,12010,2024-02-29,26191,card,in progress
12011,POL050202,12011,2024-04-14,54924,others,declined
12012,POL053418,12012,2024-01-26,46941,card,declined
12013,POL011930,12013,2024-11-27,20401,others,success
12014,POL017228,12014,2024-01-25,22671,card,declined
12015,POL047685,12015,2024-05-07,29592,card,success
12016,POL028417,12016,2024-04-05,48846,paypal,success
12017,POL023908,12017,2024-01-27,23365,others,declined
12018,POL014487,12018,2024-10-14,58817,paypal,success
12019,POL052631,12019,2024-01-07,89173,others,in progress
12020,POL029878,12020,2024-08-29,21209,others,declined
12021,POL021098,12021,2024-02-22,39749,others,declined
12022,POL022680,12022,2024-06-29,96976,others,success
12023,POL021613,12023,2024-05-06,50690,others,in progress
12024,POL038944,12024,2024-11-12,70865,card,in progress
12025,POL033776,12025,2024-11-29,28584,card,in progress
12026,POL004518,12026,2024-06-05,72656,card,declined
12027,POL035608,12027,2024-10-20,85397,paypal,success
12028,POL017812,12028,2024-11-21,39192,paypal,success
12029,POL005323,12029,2024-10-01,29695,paypal,declined
12030,POL019772,12030,2024-11-11,60098,others,success
12031,POL020773,12031,2024-04-12,58269,others,success
12032,POL018174,12032,2024-01-20,33398,card,declined
12033,POL054957,12033,2024-05-20,24781,card,in progress
12034,POL002184,12034,2024-04-08,48050,paypal,declined
12035,POL040510,12035,2024-07-21,88565,card,declined
12036,POL056061,12036,2024-10-25,58159,paypal,success
12037,POL024826,12037,2024-01-31,79843,others,in progress
12038,POL040930,12038,2024-09-24,66251,others,declined
12039,POL016846,12039,2024-02-23,77357,others,success
12040,POL023180,12040,2024-03-11,3451,card,in progress
12041,POL045927,12041,2024-03-16,2836,others,success
12042,POL029400,12042,2024-09-20,77138,paypal,success
12043,POL035524,12043,2024-06-21,65487,paypal,success
12044,POL004326,12044,2024-09-08,22856,paypal,declined
12045,POL034642,12045,2024-06-25,60840,card,declined
12046,POL029391,12046,2024-11-07,75762,paypal,declined
12047,POL039154,12047,2024-06-07,30053,paypal,success
12048,POL004181,12048,2024-05-04,36792,paypal,declined
12049,POL017658,12049,2024-10-25,57596,others,declined
12050,POL022373,12050,2024-05-02,6582,paypal,in progress
12051,POL012633,12051,2024-03-14,16270,others,success
12052,POL004114,12052,2024-11-03,22764,others,in progress
12053,POL012419,12053,2024-09-29,19767,card,in progress
12054,POL021935,12054,2024-11-05,70304,others,in progress
12055,POL026285,12055,2024-09-08,74742,card,in progress
12056,POL024176,12056,2024-10-08,16362,paypal,declined
12057,POL047933,12057,2024-02-10,61712,paypal,success
12058,POL022399,12058,2024-04-02,52929,others,in progress
12059,POL025039,12059,2024-07-30,84123,others,success
12060,POL012811,12060,2024-05-03,30449,paypal,success
12061,POL044385,12061,2024-03-28,21677,others,in progress
12062,POL035740,12062,2024-11-22,2788,paypal,declined
12063,POL004242,12063,2024-05-20,93202,others,success
12064,POL042733,12064,2024-08-27,30839,others,declined
12065,POL043748,12065,2024-02-02,7558,card,declined
12066,POL015509,12066,2024-08-05,30565,card,declined
12067,POL008065,12067,2024-05-22,57705,paypal,declined
12068,POL044403,12068,2024-03-02,79142,others,in progress
12069,POL029189,12069,2024-06-19,5397,card,declined
12070,POL018342,12070,2024-03-05,3492,paypal,in progress
12071,POL048932,12071,2024-05-08,91909,card,declined
12072,POL048975,12072,2024-06-02,37783,card,declined
12073,POL024268,12073,2024-02-27,51460,others,in progress
12074,POL030355,12074,2024-07-15,66439,others,declined
12075,POL019606,12075,2024-10-12,69381,card,in progress
12076,POL033234,12076,2024-08-17,42635,paypal,declined
12077,POL024303,12077,2024-06-11,37763,card,declined
12078,POL044334,12078,2024-06-09,38485,others,declined
12079,POL013191,12079,2024-09-14,61933,card,declined
12080,POL047709,12080,2024-01-07,48544,card,in progress
12081,POL040188,12081,2024-10-06,66078,paypal,success
12082,POL020736,12082,2024-04-21,28924,paypal,success
12083,POL034648,12083,2024-06-03,46517,card,success
12084,POL047106,12084,2024-11-13,57599,paypal,in progress
12085,POL033656,12085,2024-11-26,15534,others,declined
12086,POL058166,12086,2024-07-29,23151,others,declined
12087,POL007068,12087,2024-04-05,11173,card,declined
12088,POL025609,12088,2024-06-21,16480,others,declined
12089,POL015224,12089,2024-02-19,75966,paypal,declined
12090,POL038526,12090,2024-03-07,22238,paypal,declined
12091,POL012665,12091,2024-02-12,94835,others,success
12092,POL019507,12092,2024-08-09,44007,paypal,success
12093,POL029944,12093,2024-01-08,77396,others,declined
12094,POL011349,12094,2024-05-03,88450,paypal,success
12095,POL040246,12095,2024-01-04,67263,others,declined
12096,POL048557,12096,2024-08-20,38278,others,success
12097,POL039246,12097,2024-03-13,92944,others,declined
12098,POL051568,12098,2024-05-09,25186,paypal,success
12099,POL008262,12099,2024-08-21,20311,others,declined
12100,POL007442,12100,2024-04-07,16632,paypal,success
12101,POL055567,12101,2024-11-29,16584,card,declined
12102,POL031090,12102,2024-10-22,3048,others,declined
12103,POL054791,12103,2024-02-01,74583,paypal,in progress
12104,POL031329,12104,2024-05-21,31632,paypal,in progress
12105,POL048780,12105,2024-06-03,17636,card,declined
12106,POL034675,12106,2024-07-30,48690,others,in progress
12107,POL030966,12107,2024-02-22,79212,others,declined
12108,POL026065,12108,2024-05-07,59187,others,in progress
12109,POL017780,12109,2024-09-29,47703,others,declined
12110,POL056293,12110,2024-07-25,95558,paypal,success
12111,POL055168,12111,2024-03-06,23975,others,success
12112,POL047183,12112,2024-05-14,16720,card,declined
12113,POL031554,12113,2024-01-14,24973,card,declined
12114,POL056220,12114,2024-09-09,52355,card,declined
12115,POL003384,12115,2024-05-09,46983,others,declined
12116,POL006652,12116,2024-11-28,15394,others,success
12117,POL017787,12117,2024-08-20,80019,paypal,in progress
12118,POL005801,12118,2024-10-06,77213,card,declined
12119,POL018019,12119,2024-01-03,30870,paypal,success
12120,POL026170,12120,2024-07-10,67882,paypal,success
12121,POL041513,12121,2024-03-19,14660,others,in progress
12122,POL057866,12122,2024-08-09,5649,others,success
12123,POL046155,12123,2024-08-03,41498,others,success
12124,POL007815,12124,2024-04-30,4892,card,declined
12125,POL036737,12125,2024-07-10,91991,card,success
12126,POL024137,12126,2024-10-11,35163,others,in progress
12127,POL028589,12127,2024-01-17,65769,paypal,in progress
12128,POL023193,12128,2024-09-02,7152,card,declined
12129,POL029496,12129,2024-09-01,69381,card,in progress
12130,POL045951,12130,2024-02-19,23543,card,declined
12131,POL039463,12131,2024-10-05,83120,paypal,declined
12132,POL020011,12132,2024-05-04,77378,card,success
12133,POL046999,12133,2024-05-11,94431,paypal,in progress
12134,POL037674,12134,2024-04-18,68015,others,in progress
12135,POL018272,12135,2024-04-20,25726,others,in progress
12136,POL048914,12136,2024-01-02,70879,others,declined
12137,POL014298,12137,2024-03-08,85857,paypal,success
12138,POL005859,12138,2024-10-09,37953,paypal,in progress
12139,POL019562,12139,2024-01-17,30951,others,declined
12140,POL045932,12140,2024-09-01,16545,card,success
12141,POL047647,12141,2024-04-22,76147,card,success
12142,POL045001,12142,2024-09-08,11246,card,success
12143,POL014647,12143,2024-01-23,18459,card,declined
12144,POL031794,12144,2024-05-01,68096,paypal,success
12145,POL056968,12145,2024-07-15,35867,others,declined
12146,POL051847,12146,2024-10-21,26660,others,in progress
12147,POL016049,12147,2024-10-16,9525,paypal,in progress
12148,POL026138,12148,2024-05-12,43701,paypal,declined
12149,POL025032,12149,2024-05-05,68711,card,success
12150,POL049019,12150,2024-08-08,13204,paypal,declined
12151,POL016927,12151,2024-09-04,85556,paypal,in progress
12152,POL013685,12152,2024-03-22,99717,card,success
12153,POL056159,12153,2024-02-10,72984,others,success
12154,POL030147,12154,2024-02-21,55029,paypal,success
12155,POL000653,12155,2024-04-02,24020,paypal,success
12156,POL000070,12156,2024-10-22,97639,paypal,in progress
12157,POL041085,12157,2024-10-15,31412,card,in progress
12158,POL004346,12158,2024-11-07,62985,others,declined
12159,POL037617,12159,2024-11-08,28568,others,declined
12160,POL020336,12160,2024-01-25,46844,others,success
12161,POL016045,12161,2024-04-14,13991,paypal,in progress
12162,POL028060,12162,2024-03-19,73100,others,success
12163,POL021826,12163,2024-08-05,23567,card,success
12164,POL024104,12164,2024-01-22,45487,others,in progress
12165,POL018672,12165,2024-05-06,24966,paypal,success
12166,POL056393,12166,2024-04-11,51075,others,declined
12167,POL015556,12167,2024-09-25,16309,paypal,in progress
12168,POL007321,12168,2024-05-25,50233,paypal,in progress
12169,POL010590,12169,2024-05-08,74023,card,declined
12170,POL046842,12170,2024-08-09,68526,card,declined
12171,POL021806,12171,2024-01-28,32549,card,in progress
12172,POL000484,12172,2024-03-26,41319,others,declined
12173,POL013774,12173,2024-02-14,91135,card,in progress
12174,POL009179,12174,2024-09-24,21512,card,declined
12175,POL008258,12175,2024-06-26,18195,paypal,in progress
12176,POL046420,12176,2024-09-06,4419,paypal,declined
12177,POL049090,12177,2024-03-08,56051,paypal,in progress
12178,POL037778,12178,2024-04-11,6439,paypal,declined
12179,POL042620,12179,2024-09-26,9594,paypal,success
12180,POL001747,12180,2024-09-23,83628,others,success
12181,POL029959,12181,2024-10-31,1980,others,in progress
12182,POL049181,12182,2024-11-22,47020,others,success
12183,POL007467,12183,2024-11-22,45399,paypal,declined
12184,POL043640,12184,2024-01-25,98407,others,success
12185,POL051252,12185,2024-02-28,2020,card,success
12186,POL041919,12186,2024-06-17,40881,paypal,success
12187,POL001470,12187,2024-11-29,90339,others,success
12188,POL058487,12188,2024-10-13,10296,paypal,declined
12189,POL040865,12189,2024-10-24,15154,others,declined
12190,POL052069,12190,2024-11-03,19727,card,declined
12191,POL042703,12191,2024-03-26,80984,paypal,declined
12192,POL029162,12192,2024-08-11,91068,card,in progress
12193,POL049256,12193,2024-11-08,17310,others,success
12194,POL048228,12194,2024-10-23,46036,paypal,success
12195,POL055184,12195,2024-11-08,65752,others,in progress
12196,POL019933,12196,2024-05-05,77356,others,in progress
12197,POL023099,12197,2024-07-14,68735,others,success
12198,POL051701,12198,2024-05-14,76167,paypal,success
12199,POL033105,12199,2024-04-09,93122,paypal,success
12200,POL020335,12200,2024-11-15,73510,paypal,success
12201,POL004337,12201,2024-05-01,50165,paypal,success
12202,POL010200,12202,2024-06-15,41980,others,declined
12203,POL019140,12203,2024-07-29,76295,paypal,declined
12204,POL017604,12204,2024-08-15,29051,others,declined
12205,POL029216,12205,2024-01-03,22824,paypal,success
12206,POL037413,12206,2024-04-13,32220,others,in progress
12207,POL022123,12207,2024-03-09,8687,paypal,declined
12208,POL016370,12208,2024-02-01,59426,paypal,in progress
12209,POL030980,12209,2024-10-05,40788,others,declined
12210,POL009200,12210,2024-06-19,9129,paypal,declined
12211,POL026584,12211,2024-01-23,8301,card,declined
12212,POL024608,12212,2024-05-15,71392,others,success
12213,POL018660,12213,2024-05-04,16354,paypal,in progress
12214,POL048909,12214,2024-09-12,81913,others,declined
12215,POL001992,12215,2024-11-02,98966,others,in progress
