vehicle_id,model,vehicle_age,segment,fuel_type,airbags,ncap_rating,is_parking_camera,is_speed_alert,is_brake_assist,customer_id
9809,M5,3.6,B2,Diesel,2,5,No,Yes,No,9809
9810,M1,0.0,A,CNG,2,0,No,Yes,No,9810
9811,M1,0.0,A,CNG,2,0,No,Yes,No,9811
9812,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,9812
9813,M1,0.4,A,CNG,2,0,No,Yes,No,9813
9814,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,9814
9815,M1,0.6,A,CNG,2,0,No,Yes,No,9815
9816,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,9816
9817,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,9817
9818,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,9818
9819,M7,0.2,B2,Petrol,6,0,Yes,Yes,Yes,9819
9820,M1,0.0,A,CNG,2,0,No,Yes,No,9820
9821,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,9821
9822,M1,0.2,A,CNG,2,0,No,Yes,No,9822
9823,M5,1.2,B2,Diesel,2,5,No,Yes,No,9823
9824,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,9824
9825,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,9825
9826,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,9826
9827,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,9827
9828,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,9828
9829,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,9829
9830,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,9830
9831,M5,1.6,B2,Diesel,2,5,No,Yes,No,9831
9832,M1,0.2,A,CNG,2,0,No,Yes,No,9832
9833,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,9833
9834,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,9834
9835,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,9835
9836,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,9836
9837,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,9837
9838,M1,0.4,A,CNG,2,0,No,Yes,No,9838
9839,M1,1.6,A,CNG,2,0,No,Yes,No,9839
9840,M1,0.2,A,CNG,2,0,No,Yes,No,9840
9841,M3,0.0,A,Petrol,2,2,Yes,Yes,No,9841
9842,M5,3.2,B2,Diesel,2,5,No,Yes,No,9842
9843,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,9843
9844,M1,0.2,A,CNG,2,0,No,Yes,No,9844
9845,M1,0.0,A,CNG,2,0,No,Yes,No,9845
9846,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,9846
9847,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,9847
9848,M8,1.0,B1,CNG,2,2,No,Yes,No,9848
9849,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,9849
9850,M1,0.0,A,CNG,2,0,No,Yes,No,9850
9851,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,9851
9852,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,9852
9853,M1,1.2,A,CNG,2,0,No,Yes,No,9853
9854,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,9854
9855,M1,1.0,A,CNG,2,0,No,Yes,No,9855
9856,M3,1.0,A,Petrol,2,2,Yes,Yes,No,9856
9857,M1,0.2,A,CNG,2,0,No,Yes,No,9857
9858,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,9858
9859,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,9859
9860,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,9860
9861,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,9861
9862,M7,2.4,B2,Petrol,6,0,Yes,Yes,Yes,9862
9863,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,9863
9864,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,9864
9865,M3,0.6,A,Petrol,2,2,Yes,Yes,No,9865
9866,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,9866
9867,M3,2.4,A,Petrol,2,2,Yes,Yes,No,9867
9868,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,9868
9869,M9,0.0,C1,Diesel,2,4,Yes,Yes,No,9869
9870,M2,1.2,C1,Petrol,2,2,Yes,Yes,Yes,9870
9871,M1,0.4,A,CNG,2,0,No,Yes,No,9871
9872,M8,2.0,B1,CNG,2,2,No,Yes,No,9872
9873,M4,3.6,C2,Diesel,6,3,Yes,Yes,Yes,9873
9874,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,9874
9875,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,9875
9876,M2,5.0,C1,Petrol,2,2,Yes,Yes,Yes,9876
9877,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,9877
9878,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,9878
9879,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,9879
9880,M1,0.4,A,CNG,2,0,No,Yes,No,9880
9881,M1,0.6,A,CNG,2,0,No,Yes,No,9881
9882,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,9882
9883,M1,0.4,A,CNG,2,0,No,Yes,No,9883
9884,M1,0.2,A,CNG,2,0,No,Yes,No,9884
9885,M8,3.0,B1,CNG,2,2,No,Yes,No,9885
9886,M8,1.0,B1,CNG,2,2,No,Yes,No,9886
9887,M1,0.2,A,CNG,2,0,No,Yes,No,9887
9888,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,9888
9889,M7,0.4,B2,Petrol,6,0,Yes,Yes,Yes,9889
9890,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,9890
9891,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,9891
9892,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,9892
9893,M5,1.2,B2,Diesel,2,5,No,Yes,No,9893
9894,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,9894
9895,M1,0.8,A,CNG,2,0,No,Yes,No,9895
9896,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,9896
9897,M8,2.4,B1,CNG,2,2,No,Yes,No,9897
9898,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,9898
9899,M3,2.6,A,Petrol,2,2,Yes,Yes,No,9899
9900,M1,1.2,A,CNG,2,0,No,Yes,No,9900
9901,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,9901
9902,M1,0.6,A,CNG,2,0,No,Yes,No,9902
9903,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,9903
9904,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,9904
9905,M1,0.2,A,CNG,2,0,No,Yes,No,9905
9906,M7,2.0,B2,Petrol,6,0,Yes,Yes,Yes,9906
9907,M8,1.6,B1,CNG,2,2,No,Yes,No,9907
9908,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,9908
9909,M9,0.4,C1,Diesel,2,4,Yes,Yes,No,9909
9910,M9,1.0,C1,Diesel,2,4,Yes,Yes,No,9910
9911,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,9911
9912,M2,0.0,C1,Petrol,2,2,Yes,Yes,Yes,9912
9913,M1,0.8,A,CNG,2,0,No,Yes,No,9913
9914,M1,1.4,A,CNG,2,0,No,Yes,No,9914
9915,M1,1.0,A,CNG,2,0,No,Yes,No,9915
9916,M7,2.8,B2,Petrol,6,0,Yes,Yes,Yes,9916
9917,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,9917
9918,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,9918
9919,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,9919
9920,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,9920
9921,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,9921
9922,M8,2.6,B1,CNG,2,2,No,Yes,No,9922
9923,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,9923
9924,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,9924
9925,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,9925
9926,M7,0.6,B2,Petrol,6,0,Yes,Yes,Yes,9926
9927,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,9927
9928,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,9928
9929,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,9929
9930,M7,2.2,B2,Petrol,6,0,Yes,Yes,Yes,9930
9931,M1,0.0,A,CNG,2,0,No,Yes,No,9931
9932,M9,2.0,C1,Diesel,2,4,Yes,Yes,No,9932
9933,M7,1.6,B2,Petrol,6,0,Yes,Yes,Yes,9933
9934,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,9934
9935,M5,4.0,B2,Diesel,2,5,No,Yes,No,9935
9936,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,9936
9937,M1,0.0,A,CNG,2,0,No,Yes,No,9937
9938,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,9938
9939,M1,0.2,A,CNG,2,0,No,Yes,No,9939
9940,M1,0.0,A,CNG,2,0,No,Yes,No,9940
9941,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,9941
9942,M1,0.6,A,CNG,2,0,No,Yes,No,9942
9943,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,9943
9944,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,9944
9945,M7,2.2,B2,Petrol,6,0,Yes,Yes,Yes,9945
9946,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,9946
9947,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,9947
9948,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,9948
9949,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,9949
9950,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,9950
9951,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,9951
9952,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,9952
9953,M8,1.2,B1,CNG,2,2,No,Yes,No,9953
9954,M3,1.0,A,Petrol,2,2,Yes,Yes,No,9954
9955,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,9955
9956,M1,0.2,A,CNG,2,0,No,Yes,No,9956
9957,M1,0.8,A,CNG,2,0,No,Yes,No,9957
9958,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,9958
9959,M3,2.6,A,Petrol,2,2,Yes,Yes,No,9959
9960,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,9960
9961,M8,0.0,B1,CNG,2,2,No,Yes,No,9961
9962,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,9962
9963,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,9963
9964,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,9964
9965,M10,3.4,Utility,CNG,1,0,No,Yes,No,9965
9966,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,9966
9967,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,9967
9968,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,9968
9969,M1,1.8,A,CNG,2,0,No,Yes,No,9969
9970,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,9970
9971,M1,0.4,A,CNG,2,0,No,Yes,No,9971
9972,M1,0.8,A,CNG,2,0,No,Yes,No,9972
9973,M8,0.0,B1,CNG,2,2,No,Yes,No,9973
9974,M5,1.0,B2,Diesel,2,5,No,Yes,No,9974
9975,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,9975
9976,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,9976
9977,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,9977
9978,M1,0.2,A,CNG,2,0,No,Yes,No,9978
9979,M8,3.0,B1,CNG,2,2,No,Yes,No,9979
9980,M1,0.8,A,CNG,2,0,No,Yes,No,9980
9981,M1,0.4,A,CNG,2,0,No,Yes,No,9981
9982,M5,2.2,B2,Diesel,2,5,No,Yes,No,9982
9983,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,9983
9984,M1,0.2,A,CNG,2,0,No,Yes,No,9984
9985,M3,0.0,A,Petrol,2,2,Yes,Yes,No,9985
9986,M1,0.4,A,CNG,2,0,No,Yes,No,9986
9987,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,9987
9988,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,9988
9989,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,9989
9990,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,9990
9991,M1,0.2,A,CNG,2,0,No,Yes,No,9991
9992,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,9992
9993,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,9993
9994,M1,0.4,A,CNG,2,0,No,Yes,No,9994
9995,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,9995
9996,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,9996
9997,M9,3.4,C1,Diesel,2,4,Yes,Yes,No,9997
9998,M7,1.0,B2,Petrol,6,0,Yes,Yes,Yes,9998
9999,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,9999
10000,M1,0.2,A,CNG,2,0,No,Yes,No,10000
10001,M1,0.0,A,CNG,2,0,No,Yes,No,10001
10002,M6,5.6,B2,Petrol,2,2,No,Yes,Yes,10002
10003,M1,0.0,A,CNG,2,0,No,Yes,No,10003
10004,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,10004
10005,M1,1.8,A,CNG,2,0,No,Yes,No,10005
10006,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,10006
10007,M1,0.6,A,CNG,2,0,No,Yes,No,10007
10008,M8,3.8,B1,CNG,2,2,No,Yes,No,10008
10009,M7,1.2,B2,Petrol,6,0,Yes,Yes,Yes,10009
10010,M1,0.0,A,CNG,2,0,No,Yes,No,10010
10011,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,10011
10012,M1,0.0,A,CNG,2,0,No,Yes,No,10012
10013,M8,2.0,B1,CNG,2,2,No,Yes,No,10013
10014,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,10014
10015,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,10015
10016,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,10016
10017,M7,1.4,B2,Petrol,6,0,Yes,Yes,Yes,10017
10018,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,10018
10019,M1,0.2,A,CNG,2,0,No,Yes,No,10019
10020,M9,0.4,C1,Diesel,2,4,Yes,Yes,No,10020
10021,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,10021
10022,M1,0.2,A,CNG,2,0,No,Yes,No,10022
10023,M1,0.4,A,CNG,2,0,No,Yes,No,10023
10024,M1,0.2,A,CNG,2,0,No,Yes,No,10024
10025,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,10025
10026,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,10026
10027,M9,2.6,C1,Diesel,2,4,Yes,Yes,No,10027
10028,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,10028
10029,M1,0.2,A,CNG,2,0,No,Yes,No,10029
10030,M1,1.2,A,CNG,2,0,No,Yes,No,10030
10031,M5,3.0,B2,Diesel,2,5,No,Yes,No,10031
10032,M1,0.6,A,CNG,2,0,No,Yes,No,10032
10033,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,10033
10034,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,10034
10035,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,10035
10036,M8,2.0,B1,CNG,2,2,No,Yes,No,10036
10037,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,10037
10038,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,10038
10039,M1,1.6,A,CNG,2,0,No,Yes,No,10039
10040,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,10040
10041,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,10041
10042,M4,4.0,C2,Diesel,6,3,Yes,Yes,Yes,10042
10043,M1,1.0,A,CNG,2,0,No,Yes,No,10043
10044,M1,1.0,A,CNG,2,0,No,Yes,No,10044
10045,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,10045
10046,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,10046
10047,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,10047
10048,M9,1.6,C1,Diesel,2,4,Yes,Yes,No,10048
10049,M8,0.0,B1,CNG,2,2,No,Yes,No,10049
10050,M9,3.2,C1,Diesel,2,4,Yes,Yes,No,10050
10051,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,10051
10052,M1,0.4,A,CNG,2,0,No,Yes,No,10052
10053,M1,0.4,A,CNG,2,0,No,Yes,No,10053
10054,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,10054
10055,M1,0.0,A,CNG,2,0,No,Yes,No,10055
10056,M2,2.6,C1,Petrol,2,2,Yes,Yes,Yes,10056
10057,M1,0.0,A,CNG,2,0,No,Yes,No,10057
10058,M5,0.2,B2,Diesel,2,5,No,Yes,No,10058
10059,M5,0.0,B2,Diesel,2,5,No,Yes,No,10059
10060,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,10060
10061,M3,3.4,A,Petrol,2,2,Yes,Yes,No,10061
10062,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,10062
10063,M1,0.2,A,CNG,2,0,No,Yes,No,10063
10064,M1,0.8,A,CNG,2,0,No,Yes,No,10064
10065,M1,0.8,A,CNG,2,0,No,Yes,No,10065
10066,M1,0.2,A,CNG,2,0,No,Yes,No,10066
10067,M10,0.0,Utility,CNG,1,0,No,Yes,No,10067
10068,M1,0.0,A,CNG,2,0,No,Yes,No,10068
10069,M1,0.0,A,CNG,2,0,No,Yes,No,10069
10070,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,10070
10071,M10,1.6,Utility,CNG,1,0,No,Yes,No,10071
10072,M8,2.2,B1,CNG,2,2,No,Yes,No,10072
10073,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,10073
10074,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,10074
10075,M1,0.0,A,CNG,2,0,No,Yes,No,10075
10076,M1,0.2,A,CNG,2,0,No,Yes,No,10076
10077,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,10077
10078,M5,3.0,B2,Diesel,2,5,No,Yes,No,10078
10079,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,10079
10080,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,10080
10081,M8,1.8,B1,CNG,2,2,No,Yes,No,10081
10082,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,10082
10083,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,10083
10084,M1,0.8,A,CNG,2,0,No,Yes,No,10084
10085,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,10085
10086,M4,4.6,C2,Diesel,6,3,Yes,Yes,Yes,10086
10087,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,10087
10088,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,10088
10089,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,10089
10090,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,10090
10091,M1,0.4,A,CNG,2,0,No,Yes,No,10091
10092,M1,0.6,A,CNG,2,0,No,Yes,No,10092
10093,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,10093
10094,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,10094
10095,M8,0.6,B1,CNG,2,2,No,Yes,No,10095
10096,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,10096
10097,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,10097
10098,M1,0.2,A,CNG,2,0,No,Yes,No,10098
10099,M1,0.2,A,CNG,2,0,No,Yes,No,10099
10100,M3,2.4,A,Petrol,2,2,Yes,Yes,No,10100
10101,M1,0.4,A,CNG,2,0,No,Yes,No,10101
10102,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,10102
10103,M1,1.2,A,CNG,2,0,No,Yes,No,10103
10104,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,10104
10105,M9,0.6,C1,Diesel,2,4,Yes,Yes,No,10105
10106,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,10106
10107,M1,1.6,A,CNG,2,0,No,Yes,No,10107
10108,M1,0.0,A,CNG,2,0,No,Yes,No,10108
10109,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,10109
10110,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,10110
10111,M7,0.0,B2,Petrol,6,0,Yes,Yes,Yes,10111
10112,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,10112
10113,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,10113
10114,M2,1.4,C1,Petrol,2,2,Yes,Yes,Yes,10114
10115,M4,5.4,C2,Diesel,6,3,Yes,Yes,Yes,10115
10116,M1,0.0,A,CNG,2,0,No,Yes,No,10116
10117,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,10117
10118,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,10118
10119,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,10119
10120,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,10120
10121,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,10121
10122,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,10122
10123,M7,1.0,B2,Petrol,6,0,Yes,Yes,Yes,10123
10124,M9,3.4,C1,Diesel,2,4,Yes,Yes,No,10124
10125,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,10125
10126,M8,0.8,B1,CNG,2,2,No,Yes,No,10126
10127,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,10127
10128,M1,0.4,A,CNG,2,0,No,Yes,No,10128
10129,M1,2.0,A,CNG,2,0,No,Yes,No,10129
10130,M5,0.4,B2,Diesel,2,5,No,Yes,No,10130
10131,M8,2.4,B1,CNG,2,2,No,Yes,No,10131
10132,M1,0.6,A,CNG,2,0,No,Yes,No,10132
10133,M1,0.4,A,CNG,2,0,No,Yes,No,10133
10134,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,10134
10135,M1,0.0,A,CNG,2,0,No,Yes,No,10135
10136,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,10136
10137,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,10137
10138,M1,0.2,A,CNG,2,0,No,Yes,No,10138
10139,M1,0.0,A,CNG,2,0,No,Yes,No,10139
10140,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,10140
10141,M1,0.2,A,CNG,2,0,No,Yes,No,10141
10142,M1,0.2,A,CNG,2,0,No,Yes,No,10142
10143,M8,2.8,B1,CNG,2,2,No,Yes,No,10143
10144,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,10144
10145,M8,3.4,B1,CNG,2,2,No,Yes,No,10145
10146,M10,0.2,Utility,CNG,1,0,No,Yes,No,10146
10147,M1,1.2,A,CNG,2,0,No,Yes,No,10147
10148,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,10148
10149,M1,0.2,A,CNG,2,0,No,Yes,No,10149
10150,M1,0.2,A,CNG,2,0,No,Yes,No,10150
10151,M1,0.2,A,CNG,2,0,No,Yes,No,10151
10152,M1,0.0,A,CNG,2,0,No,Yes,No,10152
10153,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,10153
10154,M8,0.4,B1,CNG,2,2,No,Yes,No,10154
10155,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,10155
10156,M1,0.4,A,CNG,2,0,No,Yes,No,10156
10157,M6,3.8,B2,Petrol,2,2,No,Yes,Yes,10157
10158,M1,0.4,A,CNG,2,0,No,Yes,No,10158
10159,M8,0.2,B1,CNG,2,2,No,Yes,No,10159
10160,M4,4.2,C2,Diesel,6,3,Yes,Yes,Yes,10160
10161,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,10161
10162,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,10162
10163,M8,1.6,B1,CNG,2,2,No,Yes,No,10163
10164,M1,0.4,A,CNG,2,0,No,Yes,No,10164
10165,M1,0.4,A,CNG,2,0,No,Yes,No,10165
10166,M5,0.0,B2,Diesel,2,5,No,Yes,No,10166
10167,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,10167
10168,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,10168
10169,M3,0.6,A,Petrol,2,2,Yes,Yes,No,10169
10170,M1,0.6,A,CNG,2,0,No,Yes,No,10170
10171,M8,1.6,B1,CNG,2,2,No,Yes,No,10171
10172,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,10172
10173,M1,0.6,A,CNG,2,0,No,Yes,No,10173
10174,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,10174
10175,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,10175
10176,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,10176
10177,M1,0.2,A,CNG,2,0,No,Yes,No,10177
10178,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,10178
10179,M2,2.0,C1,Petrol,2,2,Yes,Yes,Yes,10179
10180,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,10180
10181,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,10181
10182,M1,0.0,A,CNG,2,0,No,Yes,No,10182
10183,M1,0.8,A,CNG,2,0,No,Yes,No,10183
10184,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,10184
10185,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,10185
10186,M1,0.0,A,CNG,2,0,No,Yes,No,10186
10187,M1,2.6,A,CNG,2,0,No,Yes,No,10187
10188,M3,0.4,A,Petrol,2,2,Yes,Yes,No,10188
10189,M3,2.0,A,Petrol,2,2,Yes,Yes,No,10189
10190,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,10190
10191,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,10191
10192,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,10192
10193,M9,0.6,C1,Diesel,2,4,Yes,Yes,No,10193
10194,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,10194
10195,M1,1.8,A,CNG,2,0,No,Yes,No,10195
10196,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,10196
10197,M3,0.0,A,Petrol,2,2,Yes,Yes,No,10197
10198,M3,1.0,A,Petrol,2,2,Yes,Yes,No,10198
10199,M4,4.4,C2,Diesel,6,3,Yes,Yes,Yes,10199
10200,M1,1.2,A,CNG,2,0,No,Yes,No,10200
10201,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,10201
10202,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,10202
10203,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,10203
10204,M1,1.0,A,CNG,2,0,No,Yes,No,10204
10205,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,10205
10206,M4,9.0,C2,Diesel,6,3,Yes,Yes,Yes,10206
10207,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,10207
10208,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,10208
10209,M1,0.0,A,CNG,2,0,No,Yes,No,10209
10210,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,10210
10211,M3,2.0,A,Petrol,2,2,Yes,Yes,No,10211
10212,M8,1.6,B1,CNG,2,2,No,Yes,No,10212
10213,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,10213
10214,M1,0.4,A,CNG,2,0,No,Yes,No,10214
10215,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,10215
